,loss,accuracy,jacard_coef,val_loss,val_accuracy,val_jacard_coef
0,0.20782941579818726,0.1885986328125,0.07924167811870575,0.19999484717845917,0.9021616578102112,0.058128103613853455
1,0.1781071573495865,0.34297287464141846,0.07826600968837738,0.6247349977493286,0.9081898927688599,0.028752759099006653
2,0.17545995116233826,0.5006221532821655,0.07832792401313782,1.392881989479065,0.9076517820358276,0.0019576535560190678
3,0.16783450543880463,0.7439826130867004,0.07815661281347275,0.12200447916984558,0.8478464484214783,0.07974986732006073
4,0.16322188079357147,0.8620892763137817,0.07774677872657776,0.16642621159553528,0.8965911865234375,0.08411876857280731
5,0.1572931855916977,0.9068489670753479,0.07816101610660553,0.15450754761695862,0.9016062617301941,0.08362409472465515
6,0.15346555411815643,0.9129314422607422,0.07774529606103897,0.14954516291618347,0.9065592288970947,0.08333286643028259
7,0.14951585233211517,0.9146416187286377,0.07834593951702118,0.15120767056941986,0.9083617925643921,0.08355256170034409
8,0.14773648977279663,0.9189424514770508,0.07734404504299164,0.14161233603954315,0.9083617925643921,0.08313484489917755
9,0.14388884603977203,0.918145477771759,0.07773790508508682,0.13845208287239075,0.9083617925643921,0.08300143480300903
10,0.14060740172863007,0.9191346764564514,0.07728588581085205,0.1376713663339615,0.9083617925643921,0.08298429101705551
11,0.1377049684524536,0.9172208309173584,0.07837024331092834,0.1383044570684433,0.9083617925643921,0.0829835757613182
12,0.1349569857120514,0.9181033372879028,0.077225461602211,0.1397743672132492,0.9083617925643921,0.0830741748213768
13,0.13204558193683624,0.9167378544807434,0.08195042610168457,0.1369146704673767,0.9083617925643921,0.08294714987277985
14,0.13159005343914032,0.909403383731842,0.07683824002742767,0.13229097425937653,0.9083617925643921,0.08268783241510391
15,0.12827832996845245,0.9199289679527283,0.07681411504745483,0.13209840655326843,0.9083617925643921,0.08265773206949234
16,0.1252068430185318,0.9189231991767883,0.07870876044034958,0.13533522188663483,0.9083617925643921,0.08290880918502808
17,0.12353719025850296,0.9199311137199402,0.07651611417531967,0.13622233271598816,0.9083617925643921,0.08293477445840836
18,0.1209171935915947,0.9206533432006836,0.07839343696832657,0.1355365812778473,0.9083617925643921,0.08298306167125702
19,0.11954810470342636,0.9114400148391724,0.07887376099824905,0.12024733424186707,0.9083617925643921,0.08201758563518524
20,0.11952972412109375,0.9199783205986023,0.0761294811964035,0.12277614325284958,0.9083617925643921,0.08217047154903412
21,0.11685708165168762,0.920049250125885,0.07617298513650894,0.12021953612565994,0.9083617925643921,0.08207312226295471
22,0.11391845345497131,0.9200052618980408,0.07647603005170822,0.11493276059627533,0.9083617925643921,0.08171822130680084
23,0.11194954812526703,0.9200506806373596,0.07662488520145416,0.11117741465568542,0.9083617925643921,0.081429123878479
24,0.11015583574771881,0.9195782542228699,0.07968303561210632,0.11082635074853897,0.9083617925643921,0.08142682164907455
25,0.10937540233135223,0.919992983341217,0.07565968483686447,0.11254899203777313,0.9083617925643921,0.08153384923934937
26,0.1079452857375145,0.9201107621192932,0.07597819715738297,0.1057337149977684,0.9083617925643921,0.08095326274633408
27,0.1063350960612297,0.9200336337089539,0.07628375291824341,0.10839555412530899,0.9083617925643921,0.08111020922660828
28,0.10415443778038025,0.9205664396286011,0.08067240566015244,0.10966911166906357,0.9083343744277954,0.08133699744939804
29,0.10340733826160431,0.9199469685554504,0.07540152966976166,0.11427609622478485,0.9083617925643921,0.08160232752561569
30,0.10195237398147583,0.9201264977455139,0.07562129944562912,0.11291655153036118,0.9083617925643921,0.0816858559846878
31,0.10042589902877808,0.9203277230262756,0.07759334146976471,0.11111506074666977,0.9083617925643921,0.0815824568271637
32,0.09942431002855301,0.9194857478141785,0.07579387724399567,0.10556241869926453,0.9080851078033447,0.0809250921010971
33,0.098746657371521,0.9201263785362244,0.07490511983633041,0.31073713302612305,0.9008209109306335,0.05130721628665924
34,0.09764119982719421,0.9201303124427795,0.07507874071598053,0.2299201935529709,0.9052764773368835,0.059067778289318085
35,0.09637237340211868,0.9201303124427795,0.07552451640367508,0.10194048285484314,0.8992645144462585,0.07616187632083893
36,0.0952623039484024,0.9199821949005127,0.07611247152090073,0.09450501948595047,0.9069173336029053,0.07839946448802948
37,0.09419084340333939,0.9205858111381531,0.07680020481348038,0.10867778211832047,0.9035634398460388,0.08036679029464722
38,0.09352955967187881,0.9200760126113892,0.07866764068603516,0.09514496475458145,0.9064656496047974,0.07962517440319061
39,0.0931197926402092,0.9202479720115662,0.07561574876308441,0.0945168286561966,0.9083617925643921,0.07943664491176605
40,0.0915675014257431,0.9209701418876648,0.07852606475353241,0.0979984924197197,0.9081766605377197,0.08001325279474258
41,0.09130528569221497,0.9199560880661011,0.07981070876121521,0.10017748177051544,0.9083617925643921,0.08049507439136505
42,0.09132976084947586,0.9201090931892395,0.0743178203701973,0.12703277170658112,0.8026123046875,0.08107610046863556
43,0.09201191365718842,0.9199737906455994,0.07395920902490616,4.327986717224121,0.1860249787569046,0.09234137088060379
44,0.09011110663414001,0.920039713382721,0.073849618434906,0.12175000458955765,0.9048716425895691,0.07246781885623932
45,0.08902747184038162,0.920141875743866,0.07517775148153305,1.4110069274902344,0.2923034727573395,0.0877523124217987
46,0.08822005987167358,0.9200955033302307,0.07414168119430542,0.12884265184402466,0.7903350591659546,0.08113547414541245
47,0.08752778172492981,0.9198529124259949,0.07798081636428833,0.1284930258989334,0.7908712029457092,0.08096058666706085
48,0.08686208724975586,0.9201275706291199,0.07431430369615555,0.09071138501167297,0.9064290523529053,0.07838012278079987
49,0.08621792495250702,0.9197529554367065,0.07637017965316772,0.09691987186670303,0.9072805047035217,0.0792221948504448
